CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,SnapStoreCount,WalmartCount,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,KidsShare,SeniorsShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare,DollarStoreShare,SnapStoreShare,WalmartShare
12031014336,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,45500,180800,0.21,10330,1850,220500,204100,289.04,1951,360,4306,1259,975,12,16,509,704,52,170,2454,6859,0.284443796471789,0.0524857850998688,0.62778830733343,0.183554454002041,0.142149001312145,0.00174952616999563,0.00233270155999417,0.0742090683773145,0.102638868639743,0.0211898940505297,0.0692746536267319,0,1.45793847499636e-4,0
12031014337,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,41500,167200,0.195,10200,1900,207500,200900,206.69,2774,572,4960,2168,1800,9,38,840,1241,51,299,3813,10221,0.27140201545837,0.0559632129928578,0.485275413364641,0.212112317777126,0.176108012914588,8.80540064572938e-4,0.00371783582819685,0.0821837393601409,0.121416691126113,0.013375295043273,0.0784159454497771,0,0,0
12031014338,Florida,Duval County,1,1,1,0,1,1,1,1,1,1,0,0,0,1,6,0,29200,140300,0.199,7480,1320,194800,121100,265.5,1057,393,2468,955,392,3,1,420,624,31,276,1775,4308,0.24535747446611,0.0912256267409471,0.57288765088208,0.221680594243268,0.0909935004642526,6.96378830083565e-4,2.32126276694522e-4,0.0974930362116992,0.144846796657382,0.0174647887323944,0.155492957746479,2.32126276694522e-4,0.00139275766016713,0
12031014401,Florida,Duval County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,37000,133000,0.213,10560,1470,202100,151100,206.82,2631,728,8629,1736,1092,21,47,1296,2118,459,867,7528,13643,0.192846148207872,0.0533606977937404,0.632485523711794,0.127244740892766,0.0800410466906106,0.00153925089789636,0.00344499010481566,0.0949937696987466,0.155244447702118,0.0609723698193411,0.115170031880978,0,0,0
12031014404,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,70700,277100,0.257,13230,2200,247000,327100,285.84,1277,250,6765,1349,411,15,40,653,1112,108,53,2789,9686,0.131839768738385,0.0258104480693785,0.698430724757382,0.139273177782366,0.0424323766260582,0.00154862688416271,0.00412967169110056,0.0674168903572166,0.114804873012595,0.0387235568304052,0.0190032269630692,0,0,0
12031014406,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,81200,268900,0.254,15130,2780,236300,368200,213.15,1394,901,5189,517,720,1,13,267,511,49,12,3972,7986,0.174555472076133,0.11282243926872,0.649762083646381,0.0647382920110193,0.0901577761081893,1.25219133483596e-4,0.00162784873528675,0.0334335086401202,0.0639869772101177,0.0123363544813696,0.00302114803625378,0,0,0
12031014408,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,3,0,163300,594300,0.415,13000,2160,365000,427500,475.57,917,600,3748,366,97,1,20,194,270,177,174,1971,4747,0.193174636612597,0.126395618285233,0.789551295555087,0.077101327153992,0.020433958289446,2.10659363808721e-4,0.00421318727617443,0.0408679165788919,0.0568780282283547,0.0898021308980213,0.0882800608828006,0,6.31978091426164e-4,0
12031014409,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,88600,351400,0.25,10780,2410,265700,348500,249.74,2281,777,8037,710,621,10,13,429,723,63,180,4669,11573,0.197096690572885,0.0671390305020306,0.694461246003629,0.0613496932515337,0.053659379590426,8.6408018664132e-4,0.00112330424263372,0.0370690400069126,0.0624729974941675,0.0134932533733133,0.038552152495181,0,0,0
12031014410,Florida,Duval County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,77900,299700,0.251,11300,2260,252400,309200,278.44,1262,1358,5967,467,282,8,20,298,509,260,194,4036,8028,0.157199800697559,0.169157947184853,0.743273542600897,0.0581714000996512,0.0351270553064275,9.96512207274539e-4,0.00249128051818635,0.0371200797209766,0.0634030891878426,0.0644202180376611,0.0480673934588702,0,0,0
12031014411,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,65600,208700,0.231,15170,2550,228700,315100,205.67,1604,501,4983,1060,1387,2,24,379,649,65,161,4117,8057,0.199081543999007,0.0621819535807372,0.618468412560506,0.131562616358446,0.172148442348269,2.4823135161971e-4,0.00297877621943651,0.047039841131935,0.0805510736005958,0.0157881952878309,0.0391061452513966,0,0,0
12031014412,Florida,Duval County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67400,276400,0.212,9970,2400,219900,298800,136.24,3035,1149,8479,1352,1538,9,25,580,1036,115,242,8174,20123,0.150822441981812,0.0570988421209561,0.421358644337325,0.0671868011727874,0.0764299557720022,4.4724941609104e-4,0.00124235948914178,0.0288227401480893,0.0514833772300353,0.0140689992659653,0.029606068020553,0,0,0
12031014413,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,7,1,64400,191500,0.252,17810,2420,225500,310600,218.94,1344,535,3983,686,1033,5,19,234,385,78,149,2289,5535,0.242818428184282,0.0966576332429991,0.719602529358627,0.123938572719061,0.186630532971996,9.03342366757001e-4,0.0034327009936766,0.0422764227642276,0.0695573622402891,0.0340760157273919,0.0650939274792486,1.806684733514e-4,0.0012646793134598,1.806684733514e-4
12031014500,Florida,Duval County,1,1,1,0,1,1,1,1,1,1,0,0,0,1,9,0,26800,72700,0.241,19850,1500,178600,137700,227.67,899,486,3007,604,165,4,14,259,370,104,177,1743,4037,0.222690116423086,0.120386425563537,0.744860044587565,0.149616051523408,0.0408719346049046,9.90834778300718e-4,0.00346792172405251,0.0641565518949715,0.0916522169928164,0.059667240390132,0.101549053356282,2.4770869457518e-4,0.00222937825117662,0
12031014601,Florida,Duval County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51600,161700,0.224,16310,2360,209600,270700,256.45,1213,947,5097,340,215,2,16,175,289,34,83,2279,5501,0.220505362661334,0.17215051808762,0.926558807489547,0.0618069441919651,0.0390838029449191,3.63570259952736e-4,0.00290856207962189,0.0318123977458644,0.0525359025631703,0.014918824045634,0.0364194822290478,0,0,0
12031014603,Florida,Duval County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,11,0,26500,97900,0.193,12190,1560,184000,141700,283.31,1330,529,3333,1453,175,8,17,353,498,11,336,2383,5278,0.251989389920424,0.100227358848049,0.631489200454718,0.275293671845396,0.0331564986737401,0.00151572565365669,0.00322091701402046,0.0668813944676014,0.0943539219401288,0.00461603021401595,0.140998741082669,1.89465706707086e-4,0.00208412277377795,0
12031014604,Florida,Duval County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4,1,25700,104700,0.147,7330,1450,174600,119500,NA,844,447,2220,1699,226,10,34,302,521,87,294,2957,5441,0.155118544385223,0.082154015805918,0.408013232861606,0.312258775960301,0.0415364822642897,0.00183789744532255,0.00624885131409667,0.055504502848741,0.0957544569013049,0.0294217111937775,0.0994250929996618,0,7.3515897812902e-4,1.83789744532255e-4
12031014701,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,31400,112900,0.181,13170,2080,174300,188300,373.53,1983,612,3228,3429,168,3,20,331,488,138,538,3541,8824,0.224728014505893,0.0693563009972801,0.365820489573889,0.388599274705349,0.0190389845874887,3.39981867633726e-4,0.00226654578422484,0.0375113327289211,0.0553037171350861,0.0389720417961028,0.151934481784807,0,0,0
12031014702,Florida,Duval County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,27900,98800,0.17,13200,1990,173000,175700,257.85,812,416,1734,954,69,13,13,128,183,73,205,1143,2558,0.317435496481626,0.162627052384676,0.677873338545739,0.372947615324472,0.0269741985926505,0.00508209538702111,0.00508209538702111,0.0500390930414386,0.0715402658326818,0.0638670166229221,0.179352580927384,0,3.90930414386239e-4,0
12031014800,Florida,Duval County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,3,0,34900,136900,0.205,11170,1920,175200,171300,222.82,802,569,2480,1961,109,11,15,293,461,397,654,2288,5414,0.148134466198744,0.105097894347987,0.458071666050979,0.362209087550794,0.0201329885482083,0.00203176948651644,0.0027705947543406,0.0541189508681197,0.0851496121167344,0.173513986013986,0.285839160839161,0,5.5411895086812e-4,0
12031014901,Florida,Duval County,0,1,0,0,1,0,1,0,1,0,0,0,0,2,10,0,23300,93300,0.17,10840,1650,169100,136700,295.02,1299,683,3227,1684,176,11,27,271,451,112,452,2204,6332,0.205148452305749,0.107864813644978,0.509633607075174,0.26595072646873,0.0277953253316488,0.00173720783322805,0.00426405559065066,0.0427984838913455,0.07122552116235,0.0508166969147005,0.20508166969147,3.15855969677827e-4,0.00157927984838913,0
12031014902,Florida,Duval County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,26500,122100,0.162,7650,1550,180900,132400,255.18,1956,567,3924,2557,324,5,27,531,779,96,427,3260,7541,0.259382044821642,0.0751889669805066,0.52035539053176,0.339079697652831,0.0429651239888609,6.63042036865137e-4,0.00358042699907174,0.0704150643150776,0.103301949343588,0.0294478527607362,0.130981595092025,1.32608407373027e-4,6.63042036865137e-4,1.32608407373027e-4
12031015001,Florida,Duval County,0,1,0,1,1,0,1,0,1,0,0,0,1,1,5,0,22200,89400,0.157,10480,1670,167500,136900,299.07,1328,681,3291,1550,221,19,25,389,653,250,306,2334,5346,0.248410026187804,0.127384960718294,0.615600448933782,0.289936401047512,0.0413393191170969,0.00355405910961467,0.00467639356528245,0.072764683875795,0.122147399925178,0.107112253641817,0.131105398457584,1.87055742611298e-4,9.35278713056491e-4,0
12031015002,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,3,0,23300,85300,0.161,12550,1880,161200,152200,269.39,838,488,1947,1162,111,2,17,123,207,154,203,1539,4731,0.17712957091524,0.103149439864722,0.411540900443881,0.245614035087719,0.0234622701331642,4.22743606002959e-4,0.00359332065102515,0.025998731769182,0.0437539632213063,0.10006497725796,0.13190383365822,0,6.34115409004439e-4,0
12031015100,Florida,Duval County,1,1,1,1,1,1,1,1,1,1,0,0,1,1,9,0,17100,70000,0.155,10180,1350,166100,105800,206.85,1020,406,2430,1157,59,7,22,223,430,208,330,1722,4343,0.234860695371863,0.0934837669813493,0.559521068385908,0.266405710338476,0.0135850794381764,0.00161178908588533,0.0050656228413539,0.0513469951646327,0.099009900990099,0.120789779326365,0.191637630662021,2.30255583697905e-4,0.00207230025328114,0
12031015200,Florida,Duval County,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,18000,74500,0.16,10090,1430,157800,108200,175.74,697,288,1517,1120,62,4,11,220,377,149,297,1451,3280,0.2125,0.0878048780487805,0.4625,0.341463414634146,0.0189024390243902,0.00121951219512195,0.00335365853658537,0.0670731707317073,0.114939024390244,0.102687801516196,0.204686423156444,3.04878048780488e-4,0.00182926829268293,0
12031015300,Florida,Duval County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,19,0,23800,88400,0.176,12180,1630,166900,140000,161.09,465,389,1640,753,55,1,26,146,215,288,410,1620,3444,0.135017421602787,0.112950058072009,0.476190476190476,0.218641114982578,0.0159698025551684,2.90360046457607e-4,0.00754936120789779,0.0423925667828107,0.0624274099883856,0.177777777777778,0.253086419753086,0,0.00551684088269454,0
12031015400,Florida,Duval County,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5,0,18100,80600,0.157,8690,1370,159100,102600,158.12,601,257,1450,765,54,0,6,165,275,103,121,1022,2371,0.253479544495993,0.108393083087305,0.61155630535639,0.322648671446647,0.0227752003374104,0,0.00253057781526782,0.069590889919865,0.115984816533108,0.100782778864971,0.11839530332681,4.21762969211303e-4,0.00210881484605652,0
12031015501,Florida,Duval County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7,0,26400,98900,0.22,12220,1530,165700,126300,163,701,440,2019,1122,52,0,14,205,301,145,350,1589,3478,0.201552616446233,0.126509488211616,0.580506037952846,0.32259919493962,0.0149511213341001,0,0.00402530189764232,0.0589419206440483,0.08654399079931,0.0912523599748269,0.220264317180617,0,0.00201265094882116,0
12031015502,Florida,Duval County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,4,0,19200,89200,0.17,7590,1250,156000,91500,NA,1343,219,1671,1977,53,5,22,318,387,429,715,2015,4867,0.275940004109308,0.0449969180193137,0.343332648448736,0.406205054448325,0.0108896650914321,0.00102732689541812,0.00452023833983974,0.0653379905485926,0.0795151017053626,0.212903225806452,0.354838709677419,0,8.21861516334498e-4,0
12031015600,Florida,Duval County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,61200,183000,0.293,18160,2210,214700,260500,257.19,712,618,2694,764,55,7,13,136,187,117,249,1906,3924,0.18144750254842,0.157492354740061,0.686544342507645,0.194699286442406,0.0140163098878695,0.00178389398572885,0.00331294597349643,0.0346585117227319,0.0476554536187564,0.0613850996852046,0.130640083945435,0,5.09683995922528e-4,0
12031015700,Florida,Duval County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,32300,105500,0.245,14920,1640,177200,147600,254.84,1144,593,3000,1673,114,1,31,444,677,327,493,2637,5075,0.225418719211823,0.116847290640394,0.591133004926108,0.329655172413793,0.0224630541871921,1.97044334975369e-4,0.00610837438423645,0.087487684729064,0.133399014778325,0.124004550625711,0.186954872961699,0,0,0
12031015801,Florida,Duval County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,32300,113100,0.214,13250,1710,187600,160900,304.85,1372,1060,5237,868,75,10,19,286,501,167,278,3035,6941,0.197666042357009,0.152715747010517,0.754502233107621,0.125054026797291,0.0108053594582913,0.00144071459443884,0.0027373577294338,0.0412044374009509,0.072179801181386,0.0550247116968699,0.0915980230642504,0,0,0
12031015802,Florida,Duval County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,24500,113900,0.169,7420,1340,182100,115000,299.15,1760,430,3525,2242,382,8,28,619,1067,237,668,3751,7967,0.22091125894314,0.0539726371281536,0.442450106690097,0.281410819630978,0.0479477846115225,0.00100414208610518,0.00351449730136814,0.0776954939123886,0.133927450734279,0.0631831511596908,0.178085843774993,0,0,0
12031015922,Florida,Duval County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,6,1,61100,253900,0.253,8360,1830,215900,192900,NA,471,284,1872,727,375,0,19,192,369,106,90,1933,3423,0.137598597721297,0.0829681565877885,0.546888694127958,0.212386795208881,0.109553023663453,0,0.00555068653228162,0.056091148115688,0.107800175284838,0.0548370408691154,0.0465597516813244,0,0.00175284837861525,2.92141396435875e-4
12031015923,Florida,Duval County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,51900,171000,0.237,11980,1900,206800,198200,266.32,1788,687,6256,1452,1024,9,34,506,719,118,429,5073,9353,0.191168609002459,0.0734523682240992,0.668876296375495,0.155244306639581,0.109483588153534,9.62258099005667e-4,0.0036351972629103,0.0541002886774297,0.0768737303538971,0.0232603981864774,0.0845653459491425,0,0,0
12031015924,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,1,1,4,0,34900,105000,0.25,16650,1670,187500,160500,270.07,808,965,3536,523,165,2,14,237,404,162,254,2195,4762,0.169676606467871,0.202645947081058,0.742545149097018,0.109827803443931,0.0346493070138597,4.19991600167997e-4,0.00293994120117598,0.0497690046199076,0.0848383032339353,0.0738041002277904,0.115717539863326,2.09995800083998e-4,8.39983200335993e-4,0
12031015925,Florida,Duval County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,0,47500,339300,0.198,3220,1360,209200,126700,NA,964,318,3040,1141,369,5,22,432,798,84,281,2799,5396,0.178650852483321,0.058932542624166,0.563380281690141,0.211452928094885,0.0683839881393625,9.26612305411416e-4,0.00407709414381023,0.0800593031875463,0.147887323943662,0.030010718113612,0.100392997499107,0,5.55967383246849e-4,0
12031015926,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,53300,304800,0.194,4680,1570,231700,168500,NA,595,795,3287,773,228,1,23,243,412,208,183,3625,7155,0.0831586303284416,0.111111111111111,0.459399021663173,0.108036338225017,0.0318658280922432,1.39762403913347e-4,0.00321453529000699,0.0339622641509434,0.0575821104122991,0.0573793103448276,0.0504827586206897,0,0,0
12031016000,Florida,Duval County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,27500,108900,0.205,10720,1480,181900,130700,294.16,1118,1196,4546,1005,207,5,21,377,718,376,679,3270,7600,0.147105263157895,0.157368421052632,0.598157894736842,0.13223684210526301,0.0272368421052632,6.57894736842105e-4,0.00276315789473684,0.0496052631578947,0.094473684210526293,0.114984709480122,0.207645259938838,0,0,0
12031016100,Florida,Duval County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,24800,97000,0.19,10680,1480,176600,125400,301.31,1786,1019,4824,1539,268,2,32,723,1415,456,833,3178,8715,0.204934021801492,0.116924842226047,0.553528399311532,0.176592082616179,0.0307515777395295,2.29489386115892e-4,0.00367183017785427,0.082960413080895,0.162363740676994,0.143486469477659,0.262114537444934,0,0,0
12031016200,Florida,Duval County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,10,1,NA,NA,NA,NA,NA,NA,NA,144.58,486,264,1577,464,108,0,24,205,461,201,216,1100,2331,0.208494208494208,0.113256113256113,0.676533676533677,0.199056199056199,0.0463320463320463,0,0.0102960102960103,0.0879450879450879,0.197769197769198,0.182727272727273,0.196363636363636,0,0.00429000429000429,4.29000429000429e-4
12031016300,Florida,Duval County,0,1,0,1,1,0,1,0,1,0,0,0,1,1,7,0,23500,91600,0.205,10810,1290,180600,110900,154.87,627,270,1118,872,214,1,11,164,215,143,281,1003,2073,0.30246020260492,0.130246020260492,0.539315002411963,0.420646406174626,0.103232030873131,4.82392667631452e-4,0.00530631934394597,0.0791123974915581,0.103714423540762,0.142572283150548,0.280159521435693,4.82392667631452e-4,0.00337674867342016,0
12031016400,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,0,105200,405100,0.347,11960,1980,297900,320000,427.5,1104,761,4430,444,79,2,6,147,244,100,137,2664,5850,0.188717948717949,0.13008547008547,0.757264957264957,0.0758974358974359,0.0135042735042735,3.41880341880342e-4,0.00102564102564103,0.0251282051282051,0.0417094017094017,0.0375375375375375,0.0514264264264264,0,5.12820512820513e-4,0
12031016500,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,88300,302500,0.321,15030,2490,232200,324700,333.18,1022,1153,4617,174,188,1,20,125,243,105,133,2261,5124,0.199453551912568,0.225019516003123,0.901053864168618,0.0339578454332553,0.0366900858704137,1.95160031225605e-4,0.0039032006245121,0.0243950039032006,0.047423887587822,0.0464396284829721,0.0588235294117647,0,3.9032006245121e-4,0
12031016601,Florida,Duval County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,32500,135100,0.216,9130,1420,197700,131300,176.32,1422,835,3445,2114,392,3,41,530,980,475,737,3286,6319,0.225035606899826,0.132141161576199,0.545181199556892,0.33454660547555,0.0620351321411616,4.74758664345624e-4,0.00648836841272353,0.0838740307010603,0.155087830352904,0.144552647595861,0.224284844796105,0,0,0
12031016603,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,6,0,48900,199800,0.249,10030,1790,210800,184500,267.52,613,577,2831,279,57,9,15,129,192,45,93,1616,3544,0.172968397291196,0.162810383747178,0.798814898419865,0.0787246049661399,0.0160835214446953,0.00253950338600451,0.00423250564334086,0.0363995485327314,0.054176072234763,0.0278465346534653,0.0575495049504951,0,0.00169300225733634,0
12031016604,Florida,Duval County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,3,0,46900,195500,0.257,9650,1700,204300,168400,281.79,759,829,3315,449,137,0,21,229,426,116,276,2034,4280,0.177336448598131,0.193691588785047,0.774532710280374,0.104906542056075,0.0320093457943925,0,0.00490654205607477,0.0535046728971963,0.0995327102803738,0.0570304818092429,0.135693215339233,0,7.00934579439252e-4,0
12031016711,Florida,Duval County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,72700,214900,0.271,19440,2770,221200,353400,410.3,846,1002,4033,100,74,6,4,94,178,23,29,1831,4321,0.195788012034251,0.231890766026383,0.93334876186068,0.0231427910205971,0.0171256653552418,0.00138856746123582,9.25711640823883e-4,0.0217542235593613,0.0411941680166628,0.0125614418350628,0.0158383397050792,0,0.00115713955102985,0
12031016722,Florida,Duval County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,41600,151100,0.224,11820,1800,203600,183100,281.44,1716,908,5349,1068,307,7,36,348,892,189,549,3562,8295,0.206871609403255,0.109463532248342,0.644846292947559,0.12875226039783,0.0370102471368294,8.43881856540084e-4,0.00433996383363472,0.0419529837251356,0.107534659433394,0.0530600786075239,0.154126895002807,0,0,0
12031016724,Florida,Duval County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,48400,174700,0.245,12390,1920,206400,202600,253.03,992,475,3534,831,144,4,35,306,481,177,283,2809,4926,0.201380430369468,0.0964271213966707,0.71741778319123,0.168696711327649,0.0292326431181486,8.12017864393017e-4,0.0071051563134389,0.0621193666260658,0.0976451481932603,0.0630117479530082,0.100747597009612,0,0,0
12031016725,Florida,Duval County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,0,43500,152000,0.219,13200,1980,206100,210100,261.05,1140,319,2519,1149,278,9,9,264,545,95,171,1873,4362,0.261348005502063,0.0731315910132967,0.577487391104998,0.263411279229711,0.0637322329206786,0.00206327372764787,0.00206327372764787,0.0605226960110041,0.124942686840899,0.0507207688200747,0.0912973838761345,2.29252636405319e-4,0.00160476845483723,0
