CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,DollarStoreBinary,SnapStoreCount,SnapStoreBinary,WalmartCount,WalmartBinary,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,ChildShare,SeniorShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare
12011030902,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,5,1,1,1,372300,1665700,0.584,8580,1880,607800,562200,538.52,663,609,3202,135,48,0,13,117,423,84,104,1942,3230,0.20526315789473684,0.18854489164086688,0.9913312693498452,0.04179566563467492,0.014860681114551083,0,0.004024767801857585,0.036222910216718265,0.13095975232198143,0.04325437693099897,0.053553038105046344
12011030903,Florida,Broward County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,5,1,0,0,131000,699100,0.415,6300,1430,355600,243500,508.13,726,377,2695,520,61,1,4,215,519,90,222,1859,4347,0.16701173222912352,0.08672647803082585,0.6199677938808373,0.11962272831838049,0.01403266620657925,2.3004370830457787e-4,9.201748332183115e-4,0.04945939728548424,0.11939268461007592,0.04841312533620226,0.11941904249596558
12011030904,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,219900,1030300,0.469,8010,1570,514400,403700,626.86,689,810,4195,75,88,1,9,131,438,137,46,2316,4408,0.15630671506352087,0.1837568058076225,0.9516787658802178,0.01701451905626134,0.019963702359346643,2.2686025408348456e-4,0.002041742286751361,0.029718693284936478,0.09936479128856625,0.059153713298791016,0.019861830742659757
12011031001,Florida,Broward County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,7,1,0,0,133400,541900,0.42,8980,1550,350200,265600,368.86,453,309,1931,415,29,2,6,128,337,94,230,1180,2369,0.19121992401857324,0.13043478260869565,0.8151118615449556,0.17517940059096665,0.012241452089489235,8.442380751371887e-4,0.002532714225411566,0.054031236808780074,0.1422541156606163,0.07966101694915254,0.19491525423728814
12011031002,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,5,1,0,0,264300,1259400,0.528,7670,1740,490600,420000,433.57,598,731,3581,363,50,5,6,207,503,237,276,2555,4288,0.1394589552238806,0.17047574626865672,0.8351212686567164,0.08465485074626866,0.01166044776119403,0.0011660447761194029,0.0013992537313432835,0.04827425373134328,0.11730410447761194,0.09275929549902152,0.10802348336594912
12011031101,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,245300,1070200,0.408,6790,1570,537800,408900,328.79,317,584,2186,23,34,0,6,51,183,89,45,1442,2128,0.14896616541353383,0.2744360902255639,1.0272556390977443,0.010808270676691729,0.015977443609022556,0,0.002819548872180451,0.023966165413533833,0.08599624060150377,0.06171983356449376,0.031206657420249653
12011031102,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,1,0,0,361600,1591800,0.61,9010,1820,585500,539500,500.22,513,715,3258,165,29,0,8,82,392,155,97,2092,3013,0.17026219714570195,0.23730501161632925,1.0813143046797211,0.054762694988383674,0.009624958513109858,0,0.002655160969133754,0.027215399933620977,0.13010288748755394,0.07409177820267686,0.046367112810707455
12011031202,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,526600,2479200,0.701,7190,1850,669900,584400,332.04,316,2723,5843,85,73,0,13,122,483,368,83,7028,6586,0.04798056483449742,0.41345277862131796,0.8871849377467355,0.01290616459155785,0.011084117825690859,0,0.0019738839963559063,0.018524142119647737,0.07333738232614637,0.05236198064883324,0.011809903244166193
12011031205,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,381500,1681100,0.477,8190,2190,641100,662800,357.42,137,598,1639,26,31,1,4,38,137,52,47,1567,1707,0.08025776215582894,0.3503222026947862,0.9601640304628002,0.015231400117164616,0.01816051552431166,5.858230814294083e-4,0.0023432923257176333,0.022261277094317515,0.08025776215582894,0.03318442884492661,0.029993618379068283
12011040101,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,457800,2074500,0.531,8100,2170,710900,726700,180.4,97,457,1225,28,17,0,1,27,111,193,50,1395,1595,0.060815047021943576,0.2865203761755486,0.768025078369906,0.01755485893416928,0.010658307210031349,0,6.269592476489029e-4,0.016927899686520375,0.06959247648902821,0.13835125448028673,0.035842293906810034
12011040102,Florida,Broward County,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,427700,1748800,0.496,10210,2410,700600,826800,302.38,285,1055,2737,27,14,0,6,42,276,174,29,2806,2783,0.10240747394897592,0.37908731584620914,0.9834710743801653,0.009701760689902982,0.005030542579949695,0,0.0021559468199784403,0.015091627739849083,0.09917355371900827,0.06200997861724875,0.010334996436208126
12011040203,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,421000,1795600,0.544,9620,2150,703000,729300,288.34,159,418,1615,43,34,2,7,60,203,56,13,1223,1563,0.1017274472168906,0.2674344209852847,1.0332693538067819,0.027511196417146513,0.021753039027511197,0.0012795905310300703,0.004478566858605247,0.03838771593090211,0.12987843889955214,0.04578904333605887,0.01062959934587081
12011040205,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,192700,897600,0.426,8060,1650,482700,389800,635.3,768,771,4200,281,72,3,7,179,665,164,232,2617,5320,0.1443609022556391,0.14492481203007518,0.7894736842105263,0.052819548872180454,0.013533834586466165,5.639097744360903e-4,0.0013157894736842105,0.03364661654135338,0.125,0.06266717615590371,0.08865112724493696
12011040206,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,215300,988800,0.456,8350,1710,498700,415600,446.78,431,647,2564,84,67,0,9,78,342,53,109,2039,2626,0.16412795125666413,0.24638233054074637,0.9763899466869764,0.03198781416603199,0.025514089870525513,0,0.003427265803503427,0.0297029702970297,0.13023610053313023,0.025993133889161354,0.05345757724374693
12011040300,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,192800,881200,0.444,8360,1670,464800,381500,479.39,637,677,3414,248,77,6,6,187,626,142,217,2125,4601,0.13844816344272984,0.14714192566833298,0.7420126059552271,0.05390132579873941,0.016735492284286026,0.0013040643338404696,0.0013040643338404696,0.04064333840469463,0.13605737883068897,0.06682352941176471,0.10211764705882354
12011040401,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,561400,2268100,0.472,10640,2930,828200,1174600,156.3,210,668,2039,30,46,0,4,55,176,50,9,1527,2411,0.08710078805474906,0.2770634591455827,0.845707175445873,0.01244296972210701,0.01907922024056408,0,0.0016590626296142678,0.022812111157196183,0.07299875570302779,0.03274394237066143,0.005893909626719057
12011040402,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,381600,1447600,0.532,11730,2420,619900,733500,421.52,418,657,2725,57,29,1,2,65,276,83,83,1671,2904,0.14393939393939395,0.2262396694214876,0.9383608815426997,0.01962809917355372,0.009986225895316805,3.443526170798898e-4,6.887052341597796e-4,0.022382920110192838,0.09504132231404959,0.04967085577498504,0.04967085577498504
12011040502,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,779800,3473000,0.585,8580,2350,1028700,1169600,459.65,281,897,3184,70,53,2,6,66,293,44,16,3136,3056,0.09195026178010471,0.29352094240837695,1.0418848167539267,0.022905759162303665,0.017342931937172776,6.544502617801048e-4,0.001963350785340314,0.021596858638743454,0.09587696335078534,0.01403061224489796,0.00510204081632653
12011040601,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,543200,2193000,0.51,10560,2690,785100,1042300,541.8,473,843,3487,70,73,1,3,95,360,117,47,2573,3254,0.14535955746773202,0.2590657652120467,1.0716041794714197,0.0215119852489244,0.022433927473878304,3.0731407498463427e-4,9.219422249539029e-4,0.02919483712354026,0.11063306699446834,0.045472211426350564,0.018266614846482704
12011040602,Florida,Broward County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,392400,1639300,0.586,9890,2110,608400,634500,540.19,521,408,2784,79,51,1,2,75,274,49,16,1527,2983,0.17465638618840093,0.13677505866577272,0.9332886356017432,0.026483405967147166,0.01709688233322159,3.3523298692591353e-4,6.704659738518271e-4,0.025142474019443514,0.0918538384177003,0.032089063523248196,0.010478061558611657
12011040701,Florida,Broward County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,203700,993200,0.434,7030,1380,535500,369800,549.34,323,297,2372,163,72,0,10,105,384,42,29,1584,2491,0.12966680048173423,0.11922922521075874,0.9522280208751506,0.06543556804496187,0.02890405459654757,0,0.004014452027298274,0.042151746286631875,0.15415495784825373,0.026515151515151516,0.018308080808080808
12011040702,Florida,Broward County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,232200,1185100,0.429,7180,1700,530100,455200,446.88,337,405,2710,516,120,7,15,197,509,106,145,2429,4104,0.0821150097465887,0.09868421052631579,0.6603313840155945,0.12573099415204678,0.029239766081871343,0.001705653021442495,0.003654970760233918,0.04800194931773879,0.12402534113060429,0.04363935776039522,0.05969534787978592
12011040801,Florida,Broward County,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,88700,444100,0.351,6970,1110,353300,202500,325.94,1237,421,1398,3261,38,1,16,274,390,118,519,2076,5448,0.22705580029368574,0.07727606461086638,0.2566079295154185,0.598568281938326,0.0069750367107195305,1.8355359765051394e-4,0.002936857562408223,0.050293685756240825,0.07158590308370044,0.05684007707129094,0.25
12011040802,Florida,Broward County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,142400,712300,0.417,6750,1230,427800,264900,454.33,738,249,2161,1686,60,0,23,324,650,131,239,2317,4110,0.17956204379562044,0.060583941605839416,0.5257907542579076,0.41021897810218977,0.014598540145985401,0,0.00559610705596107,0.07883211678832117,0.15815085158150852,0.05653862753560639,0.10315062580923608
12011040901,Florida,Broward County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,3,1,0,0,44900,208300,0.263,8110,1110,251700,147500,245.02,1279,656,294,4169,8,1,21,128,171,277,813,1670,5693,0.22466186544879677,0.11522922887756895,0.051642367820129986,0.7323028280344283,0.0014052344985069384,1.756543123133673e-4,0.003688740558580713,0.022483751976111015,0.030036887405585806,0.1658682634730539,0.4868263473053892
12011040902,Florida,Broward County,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,50100,219700,0.302,8930,1190,236700,149100,237.57,899,378,243,3000,23,1,11,125,120,96,416,1192,4188,0.21466093600764088,0.09025787965616046,0.058022922636103154,0.7163323782234957,0.0054918815663801334,2.387774594078319e-4,0.0026265520534861507,0.029847182425978988,0.02865329512893983,0.08053691275167785,0.348993288590604
12011041300,Florida,Broward County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,5,1,0,0,45300,215000,0.254,7780,1260,233700,151400,237.8,1759,1156,194,6561,20,0,17,120,191,141,1024,2291,9537,0.18443955122155814,0.12121212121212122,0.020341826570200273,0.6879521862220824,0.002097095522701059,0,0.0017825311942959,0.012582573136206355,0.020027262241795112,0.06154517677869926,0.4469663902226102
12011041700,Florida,Broward County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,84800,418700,0.313,6930,1260,329500,212500,285.09,916,209,766,2817,30,2,11,171,281,387,528,1724,4440,0.2063063063063063,0.04707207207207207,0.1725225225225225,0.6344594594594595,0.006756756756756757,4.5045045045045046e-4,0.0024774774774774773,0.038513513513513516,0.0632882882882883,0.22447795823665892,0.3062645011600928
12011041801,Florida,Broward County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,345800,1848500,0.461,5910,1840,635100,543100,396.94,208,163,1570,101,28,0,4,84,243,27,22,1143,1790,0.11620111731843576,0.09106145251396648,0.8770949720670391,0.056424581005586595,0.01564245810055866,0,0.0022346368715083797,0.04692737430167598,0.13575418994413407,0.023622047244094488,0.019247594050743656
12011041802,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,382500,2063700,0.449,6600,1990,687900,695600,625.5,256,565,2748,165,65,4,9,132,437,232,234,2525,3690,0.06937669376693767,0.15311653116531165,0.7447154471544716,0.044715447154471545,0.017615176151761516,0.001084010840108401,0.0024390243902439024,0.03577235772357724,0.11842818428184282,0.09188118811881188,0.09267326732673267
12011041900,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,414100,2215300,0.432,6000,2110,712600,706300,366.77,257,409,3157,93,76,3,8,130,441,132,49,2580,2905,0.08846815834767642,0.14079173838209982,1.0867469879518072,0.03201376936316695,0.026161790017211705,0.0010327022375215145,0.002753872633390706,0.04475043029259897,0.15180722891566265,0.05116279069767442,0.018992248062015504
12011042200,Florida,Broward County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,818700,2968400,0.584,13390,2890,997000,1562500,369.18,206,1180,2598,26,47,0,2,26,165,78,0,2734,2319,0.08883139284174213,0.5088400172488141,1.1203104786545925,0.01121172919361794,0.02026735661923243,0,8.624407072013799e-4,0.01121172919361794,0.07115135834411385,0.02852962692026335,0
12011042301,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,1,0,0,741600,3499100,0.653,8420,2290,874600,1036100,606.53,458,695,3595,133,66,9,12,114,375,61,115,2820,3740,0.12245989304812835,0.1858288770053476,0.9612299465240641,0.03556149732620321,0.01764705882352941,0.0024064171122994654,0.0032085561497326204,0.03048128342245989,0.10026737967914438,0.021631205673758865,0.040780141843971635
12011042400,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,557200,2473100,0.563,8630,2230,799000,870300,596.87,315,155,1252,13,7,0,1,23,96,4,0,599,1402,0.22467902995720399,0.11055634807417974,0.8930099857346647,0.009272467902995721,0.004992867332382311,0,7.132667617689016e-4,0.016405135520684736,0.06847360912981455,0.00667779632721202,0
12011042600,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,195400,969000,0.408,6720,1550,486100,366600,446.95,608,708,3958,1040,61,6,15,209,560,288,423,3522,5680,0.10704225352112676,0.12464788732394366,0.696830985915493,0.18309859154929578,0.01073943661971831,0.001056338028169014,0.002640845070422535,0.036795774647887323,0.09859154929577464,0.0817717206132879,0.1201022146507666
12011042700,Florida,Broward County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,177600,787300,0.465,8770,1420,466600,341100,503.31,960,501,2881,1738,61,3,11,286,652,238,627,2660,5286,0.18161180476730987,0.09477866061293984,0.5450245932652289,0.32879303821415057,0.01153991676125615,5.675368898978433e-4,0.0020809685962920924,0.0541051835035944,0.12334468407113129,0.08947368421052632,0.2357142857142857
12011042800,Florida,Broward County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,55400,264400,0.29,7720,1250,256700,161900,324.63,2019,696,2141,4708,34,0,17,472,1815,231,717,2286,7678,0.26295910393331595,0.09064860640791873,0.27884865850481894,0.6131805157593123,0.004428236519927064,0,0.002214118259963532,0.06147434227663454,0.23638968481375358,0.1010498687664042,0.3136482939632546
12011042900,Florida,Broward County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,3,1,0,0,51600,220000,0.272,9490,1420,242900,176000,461.92,1861,692,826,5915,68,5,20,273,470,171,796,2379,10133,0.18365735714990625,0.06829172012237245,0.08151583933682029,0.5837363071153656,0.0067107470640481596,4.934372841211882e-4,0.0019737491364847527,0.026941675713016876,0.04638310470739169,0.07187894073139975,0.33459436738125264
12011043001,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,164500,764400,0.406,8040,1500,468200,348000,508.71,204,250,1323,14,16,0,3,49,175,0,20,672,1500,0.136,0.16666666666666666,0.882,0.009333333333333334,0.010666666666666666,0,0.002,0.03266666666666666,0.11666666666666667,0,0.02976190476190476
12011043002,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,11,1,0,0,88500,411600,0.358,8130,1300,323400,214900,533.83,1597,546,4348,1379,133,0,29,748,2665,239,418,2376,8333,0.19164766590663626,0.0655226209048362,0.5217808712348494,0.16548661946477858,0.01596063842553702,0,0.0034801392055682227,0.08976359054362175,0.31981279251170047,0.10058922558922559,0.17592592592592593
12011043100,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,108700,432900,0.392,10660,1440,356000,270600,467.65,963,599,3825,283,119,7,14,411,1491,34,111,1921,4806,0.20037453183520598,0.12463587182688306,0.795880149812734,0.05888472742405327,0.024760715771951727,0.0014565126924677486,0.002913025384935497,0.08551810237203496,0.31023720349563044,0.017699115044247787,0.05778240499739719
12011043301,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,0,197000,940600,0.473,7620,1430,481000,347500,542.41,721,547,3846,236,96,5,12,298,879,63,224,2465,4784,0.15071070234113712,0.11433946488294314,0.8039297658862876,0.04933110367892977,0.020066889632107024,0.0010451505016722408,0.002508361204013378,0.06229096989966555,0.18373745819397994,0.025557809330628803,0.09087221095334685
12011043302,Florida,Broward County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,6,1,0,0,144100,726300,0.441,6780,1190,421700,256500,187.08,334,143,1456,245,54,0,17,196,660,88,165,969,2175,0.15356321839080458,0.06574712643678161,0.6694252873563218,0.11264367816091954,0.02482758620689655,0,0.007816091954022988,0.09011494252873563,0.30344827586206896,0.09081527347781218,0.17027863777089783
12011050100,Florida,Broward County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,7,1,0,0,91800,483300,0.385,6340,1120,323600,182500,456.45,1131,371,3429,261,68,0,10,650,2260,115,469,1551,4711,0.24007641689662493,0.0787518573551263,0.7278709403523668,0.05540225005306729,0.014434302695818298,0,0.0021226915729144554,0.13797495223943962,0.47972829547866697,0.07414571244358478,0.30238555770470665
12011050204,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,80200,397200,0.288,7210,1460,315900,228100,748.63,1110,605,3976,1073,96,5,18,281,907,216,291,2835,5410,0.20517560073937152,0.11182994454713494,0.7349353049907579,0.19833641404805916,0.0177449168207024,9.242144177449168e-4,0.0033271719038817007,0.051940850277264326,0.1676524953789279,0.0761904761904762,0.10264550264550265
12011050207,Florida,Broward County,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6,1,0,0,76400,411700,0.3,5930,1280,297500,186500,356.98,1152,563,2764,2125,135,2,15,347,984,223,471,2774,7539,0.15280541185833665,0.07467833930229473,0.3666268735906619,0.2818676217004908,0.017906884202148827,2.6528717336516777e-4,0.0019896538002387586,0.04602732457885661,0.13052128929566256,0.08038932948810382,0.16979091564527757
12011050301,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,10,1,0,0,60100,300800,0.272,6930,1450,247600,175900,393.78,2237,693,653,6898,100,0,7,271,371,249,496,2485,9471,0.23619469960933376,0.07317073170731707,0.06894731284975188,0.7283285819871186,0.010558547143912998,0,7.390983000739098e-4,0.028613662760004224,0.03917220990391722,0.10020120724346077,0.19959758551307846
12011050308,Florida,Broward County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,2,1,0,0,55300,263700,0.249,7720,1590,236600,187800,207.65,980,283,57,2951,36,0,2,103,75,174,326,1177,3758,0.2607770090473656,0.07530601383714741,0.01516764236295902,0.7852581160191592,0.009579563597658328,0,5.321979776476849e-4,0.027408195848855774,0.019957424161788185,0.14783347493627869,0.27697536108751064
12011050310,Florida,Broward County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,47400,263000,0.225,5730,1300,246800,153800,351.9,656,1858,1714,3301,114,2,21,193,399,328,543,2980,4723,0.1388947702731315,0.3933940292187169,0.3629049333051027,0.6989201778530595,0.024137200931611265,4.234596654668643e-4,0.004446326487402075,0.0408638577175524,0.08448020326063943,0.11006711409395974,0.18221476510067114
12011050402,Florida,Broward County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,0,0,93800,460600,0.319,7230,1340,358700,239600,435.78,812,582,3144,896,87,4,4,238,704,67,202,1950,4230,0.19196217494089834,0.1375886524822695,0.7432624113475177,0.21182033096926714,0.02056737588652482,9.456264775413711e-4,9.456264775413711e-4,0.05626477541371158,0.16643026004728131,0.03435897435897436,0.10358974358974359
12011050501,Florida,Broward County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,93000,504100,0.33,6030,1150,371000,211600,498.98,711,313,2745,396,52,2,15,406,1152,79,156,1494,3776,0.18829449152542374,0.08289194915254237,0.7269597457627118,0.1048728813559322,0.013771186440677966,5.296610169491525e-4,0.003972457627118644,0.10752118644067797,0.3050847457627119,0.05287817938420348,0.10441767068273092
